ID,item.WG,item.WS,definition,category,age.70,age.50,age.30,n,bin,age_distr,age_distr_prob
110,d05_15,a05_15,短褲,clothing,34.79,29.52476290832455,25.723955773955772,577,24~30,0|0|0|0|0|0|1|2|1|4|3|7|5|5|9|15|23|25|27|25|43|35|47|47|40|57|48|56|52,0|0|0|0|0|0|1|2|1|5|4|9|6|6|10|15|19|23|33|29|45|43|57|57|53|69|67|71|70
441,NA,a05_20,雨衣,clothing,34.72228571428571,29.934083601286176,27.366315789473685,526,24~30,0|0|0|0|0|0|0|0|0|2|1|2|4|5|7|16|18|25|19|20|40|34|42|41|39|56|44|58|53,0|0|0|0|0|0|0|0|0|2|1|2|5|6|7|16|15|23|23|23|42|41|51|49|51|67|61|73|72
48,d02_18,a02_18,脖子,body_parts,27.94451612903226,24.54040404040404,22.47742799732083,881,24~30,0|0|0|0|0|1|1|4|1|3|8|10|18|14|21|38|51|60|45|48|68|53|62|64|56|67|58|69|61,0|0|0|0|0|1|1|4|1|4|10|12|22|16|22|38|43|56|54|56|71|65|75|77|74|81|81|87|82
45,d02_15,a02_15,眉毛,body_parts,29.332783018867925,25.436842105263157,22.13943661971831,915,24~30,0|0|0|0|0|1|3|4|4|6|14|15|15|22|26|44|57|50|45|50|66|54|65|64|55|68|57|67|63,0|0|0|0|0|1|4|4|2|7|18|19|18|25|28|44|48|47|54|58|69|66|78|77|72|82|79|85|85
47,d02_17,a02_17,舌頭,body_parts,30.008333333333333,25.874707259953162,22.551978417266188,877,24~30,0|0|0|1|1|1|2|6|3|4|8|13|12|15|22|35|47|49|42|51|63|52|58|70|57|69|59|69|68,0|0|0|1|1|1|3|6|2|5|10|16|15|17|23|35|39|46|51|59|66|63|70|84|75|83|82|87|92
380,NA,a02_21,指甲,body_parts,29.42720588235294,27.250871080139373,22.29167138810198,842,24~30,0|0|0|0|0|0|0|0|3|5|6|10|5|16|23|43|43|44|41|40|58|56|60|67|53|70|63|71|65,0|0|0|0|0|0|0|0|2|6|8|12|6|18|24|43|36|41|49|47|60|68|72|81|70|84|88|90|88
382,NA,a02_23,背,body_parts,32.75538290788013,27.886543535620053,25.215839243498817,630,24~30,0|0|0|0|0|0|0|0|1|0|4|5|7|10|14|28|34|31|28|29|50|37|44|52|45|61|48|51|51,0|0|0|0|0|0|0|0|1|0|5|6|9|11|15|28|29|29|34|34|52|45|53|63|59|73|67|65|69
49,d02_19,a02_19,腳趾頭,body_parts,40,29.536348949919226,25.895098039215682,615,24~30,0|0|0|0|0|1|2|5|4|7|4|7|9|8|21|23|30|31|25|34|46|37|45|42|39|57|43|49|46,0|0|0|0|0|1|3|5|2|9|5|9|11|9|22|23|25|29|30|40|48|45|54|51|51|69|60|62|62
384,NA,a02_25,膝蓋,body_parts,40,29.669354838709676,26.450213675213675,559,24~30,0|0|0|0|0|0|0|0|0|5|4|6|3|6|14|21|32|31|20|32|37|30|47|41|38|50|47|52|43,0|0|0|0|0|0|0|0|0|6|5|8|4|7|15|21|27|29|24|37|39|37|57|49|50|60|65|66|58
381,NA,a02_22,嘴唇,body_parts,34.77704918032787,29.708392603129447,27.080503144654088,568,24~30,0|0|0|0|0|0|0|0|1|4|3|5|8|6|10|28|28|25|23|25|39|35|44|48|39|49|45|57|46,0|0|0|0|0|0|0|0|1|5|4|6|10|7|11|28|24|23|28|29|41|43|53|58|51|59|62|72|62
383,NA,a02_24,下巴,body_parts,40,29.708392603129447,22.980334728033473,604,24~30,0|0|0|0|0|0|0|0|0|2|3|8|8|11|14|30|33|33|30|29|45|35|44|50|36|53|46|50|44,0|0|0|0|0|0|0|0|0|2|4|10|10|13|15|30|28|31|36|34|47|43|53|60|47|64|64|63|59
385,NA,a02_26,肩膀,body_parts,40,29.95292766934558,25.727346177750157,522,24~30,0|0|0|0|0|0|0|0|0|1|1|2|3|4|13|18|30|18|29|26|39|31|42|52|41|45|39|48|40,0|0|0|0|0|0|0|0|0|1|1|2|4|5|14|18|25|17|35|30|41|38|51|63|54|54|54|61|54
487,NA,a08_17,馬桶,furniture_rooms,27.741630901287554,24.729545454545455,22.02004048582996,928,24~30,0|0|0|0|0|0|0|0|0|3|3|11|16|17|28|40|52|56|49|53|70|60|61|73|61|73|56|75|71,0|0|0|0|0|0|0|0|0|4|4|14|20|20|30|40|44|52|59|62|73|73|73|88|80|88|78|95|96
489,NA,a08_19,房間,furniture_rooms,27.7299173553719,25.120406189555126,22.01829944547135,946,24~30,0|0|0|0|0|0|0|0|1|4|6|15|13|17|28|41|56|52|50|51|71|63|68|66|63|77|65|69|70,0|0|0|0|0|0|0|0|1|5|8|19|16|20|30|41|47|49|60|59|74|77|82|80|83|93|90|87|95
161,d08_07,a08_07,窗戶,furniture_rooms,28.88099173553719,26.341269841269842,22.767276641550055,841,24~30,0|0|0|0|0|0|1|1|6|2|3|10|6|13|21|32|46|45|40|46|62|58|59|66|53|76|58|70|67,0|0|0|0|0|0|1|1|4|2|4|12|7|15|22|32|39|42|48|53|65|71|71|80|70|92|81|89|91
165,d08_11,a08_11,電梯,furniture_rooms,32.233205619412516,27,23.379787234042553,744,24~30,0|0|0|0|2|0|0|1|4|1|3|7|7|13|20|27|41|36|33|43|52|53|52|52|51|66|57|67|56,0|0|0|0|3|0|0|1|2|1|4|9|9|15|21|27|34|34|40|50|54|65|63|63|67|80|79|85|76
163,d08_09,a08_09,廚房,furniture_rooms,30.683333333333334,27.34250764525994,23.508429561200924,759,24~30,0|0|0|0|0|0|1|4|5|3|2|10|10|9|22|26|40|36|31|36|63|47|54|60|53|67|51|67|62,0|0|0|0|0|0|1|4|3|4|2|12|12|10|23|26|34|34|37|42|66|57|65|72|70|81|71|85|84
164,d08_10,a08_10,抽屜,furniture_rooms,30.82,27.44362292051756,24.560970873786406,728,24~30,0|0|0|0|2|0|1|5|4|1|1|8|9|8|21|23|33|34|36|38|55|43|54|59|51|64|52|64|62,0|0|0|0|3|0|1|5|2|1|1|10|11|9|22|23|28|32|43|44|57|52|65|71|67|77|72|81|84
162,d08_08,a08_08,客廳,furniture_rooms,32.399312714776634,27.55363321799308,23.74867549668874,727,24~30,0|0|0|0|0|0|2|2|4|0|5|8|6|10|20|24|38|40|33|33|57|44|50|54|49|65|58|62|63,0|0|0|0|0|0|3|2|2|0|6|10|7|11|21|24|32|37|40|38|59|54|60|65|64|78|81|78|85
168,d08_14,a08_14,浴室,furniture_rooms,32.559824046920824,27.690647482014388,25.010807291666666,661,24~30,0|0|0|1|0|0|1|4|5|2|0|6|6|8|15|21|31|32|32|27|56|39|47|53|44|66|51|61|53,0|0|0|1|0|0|1|4|3|2|0|8|7|9|16|21|26|30|39|31|58|48|57|64|58|80|71|77|72
491,NA,a08_21,地板,furniture_rooms,32.45146443514644,27.754285714285714,23.958050847457628,671,24~30,0|0|0|0|0|0|0|0|0|1|0|3|3|6|17|24|36|31|30|32|52|45|53|55|48|65|53|60|57,0|0|0|0|0|0|0|0|0|1|0|4|4|7|18|24|30|29|36|37|54|55|64|66|63|78|74|76|77
490,NA,a08_20,洗衣機,furniture_rooms,30.82,27.781281790437436,24.560970873786406,707,24~30,0|0|0|0|0|0|0|0|1|2|1|7|5|9|18|23|33|34|30|27|53|50|54|59|50|66|54|68|63,0|0|0|0|0|0|0|0|1|2|1|9|6|10|19|23|28|32|36|31|55|61|65|71|66|80|75|86|85
166,d08_12,a08_12,沙發,furniture_rooms,32.78088012139605,28,25.215839243498817,648,24~30,0|0|0|0|0|0|1|2|3|1|3|7|7|7|15|18|34|31|28|33|48|41|47|50|47|60|52|62|51,0|0|0|0|0|0|1|2|2|1|4|9|9|8|16|18|29|29|34|38|50|50|57|60|62|72|72|78|69
492,NA,a08_22,櫃子,furniture_rooms,34.87033898305085,29.692243536280234,27.315570934256055,520,24~30,0|0|0|0|0|0|0|0|0|0|0|2|3|2|10|14|20|20|24|22|38|31|46|44|42|57|40|57|48,0|0|0|0|0|0|0|0|0|0|0|2|4|2|11|14|17|19|29|26|40|38|55|53|55|69|56|72|65
140,d07_18,a07_18,鏡子,household,27.95195530726257,24.411538461538463,22.19945054945055,929,24~30,0|0|0|0|1|0|3|6|6|6|6|15|13|17|26|39|56|58|45|46|68|60|66|66|59|72|60|69|66,0|0|0|0|1|0|4|6|4|7|8|19|16|20|28|39|47|54|54|53|71|73|80|80|78|87|83|87|89
466,NA,a07_39,剪刀,household,27.741630901287554,24.47345132743363,22.109291628334866,954,24~30,0|0|0|0|0|0|0|0|1|2|4|11|15|19|27|40|57|56|49|53|70|56|71|72|66|76|63|74|72,0|0|0|0|0|0|0|0|1|2|5|14|18|22|29|40|48|52|59|62|73|68|86|87|87|92|88|94|97
468,NA,a07_41,電風扇,household,27.77948717948718,24.658326497128794,22.158515283842796,944,24~30,0|0|0|0|0|0|0|0|2|5|9|18|14|16|26|42|52|57|47|45|72|56|66|72|61|78|60|74|72,0|0|0|0|0|0|0|0|1|6|11|22|17|18|28|42|44|53|57|52|75|68|80|87|80|94|83|94|97
470,NA,a07_43,遙控器,household,27.70131736526946,25.03262578616352,21.82941176470588,929,24~30,0|0|0|0|0|0|0|0|2|5|4|13|10|18|30|33|54|53|53|48|73|57|70|69|62|75|60|73|67,0|0|0|0|0|0|0|0|1|6|5|16|12|21|32|33|45|50|64|56|76|70|84|83|82|90|83|92|91
138,d07_16,a07_16,垃圾,household,28.221621621621622,25.17461430575035,22.572727272727274,940,24~30,0|0|0|1|0|1|3|5|9|5|7|14|11|21|24|33|56|52|47|48|66|61|66|71|59|77|60|73|70,0|0|0|1|0|1|4|5|6|6|9|18|13|24|26|33|47|49|57|56|69|74|80|86|78|93|83|92|95
159,d08_05,a07_36,冰箱,household,27.580840336134454,25.294624746450303,21.845256916996046,970,24~30,0|0|0|1|0|0|4|6|7|5|3|11|15|17|30|38|55|50|48|53|73|61|70|74|64|73|66|75|71,0|0|0|1|0|0|5|6|4|6|4|14|18|20|32|38|46|47|58|62|76|74|84|89|84|88|92|95|96
153,d07_31,a07_31,皮包,household,27.874146341463415,25.334187408491946,21.11898734177215,963,24~30,0|0|0|0|0|0|1|8|8|7|11|18|16|25|37|43|59|48|50|49|69|58|68|65|59|70|57|70|67,0|0|0|0|0|0|1|8|5|9|14|22|20|29|39|43|50|45|60|57|72|71|82|78|78|84|79|89|91
142,d07_20,a07_20,掃把,household,30.516666666666666,25.512070815450645,22.02475,861,24~30,0|0|0|0|0|0|1|5|5|4|2|14|14|18|28|38|48|42|50|45|67|54|55|61|55|67|58|67|63,0|0|0|0|0|0|1|5|3|5|2|18|17|21|30|38|40|39|60|52|70|66|66|73|72|81|81|85|85
464,NA,a07_37,牙膏,household,28.856716417910448,25.545208655332303,22.37731397459165,857,24~30,0|0|0|0|0|0|0|0|0|3|1|5|8|14|24|37|40|45|47|44|63|58|63|67|62|74|58|74|70,0|0|0|0|0|0|0|0|0|4|1|6|10|16|26|37|34|42|57|51|66|71|76|81|82|89|81|94|95
475,NA,a07_48,照片,household,28.061654135338344,25.668525402726146,22.472153846153844,884,24~30,0|0|0|0|0|0|0|0|1|1|1|8|15|12|22|37|52|47|44|51|67|60|64|68|61|73|61|72|67,0|0|0|0|0|0|0|0|1|1|1|10|18|14|23|37|44|44|53|59|70|73|77|82|80|88|85|91|91
472,NA,a07_45,袋子,household,30.183333333333334,26.341269841269842,23.19755859375,803,24~30,0|0|0|0|0|0|0|0|0|3|2|7|12|14|18|28|44|46|40|46|60|51|57|63|56|69|58|68|61,0|0|0|0|0|0|0|0|0|4|2|9|15|16|19|28|37|43|48|53|62|62|69|76|74|83|81|86|82
469,NA,a07_42,相機,household,29.412573099415205,26.43728813559322,22.456067415730338,851,24~30,0|0|0|0|0|0|0|0|1|4|2|7|13|13|20|40|52|46|40|45|62|54|63|65|62|70|61|65|66,0|0|0|0|0|0|0|0|1|5|2|9|16|15|21|40|44|43|48|52|65|66|76|78|82|84|85|82|89
143,d07_21,a07_21,肥皂,household,30.292857142857144,26.564304461942257,23.307758620689654,802,24~30,0|0|0|0|0|0|0|3|1|1|5|8|9|13|19|27|43|41|39|45|59|54|54|68|58|69|54|67|65,0|0|0|0|0|0|0|3|1|1|6|10|11|15|20|27|36|38|47|52|61|66|65|82|76|83|75|85|88
471,NA,a07_44,書包,household,29.933091568449683,26.8149386845039,23.34,782,24~30,0|0|0|0|0|0|0|0|0|4|5|12|4|14|15|27|42|42|33|45|63|45|59|64|56|66|56|66|64,0|0|0|0|0|0|0|0|0|5|6|15|5|16|16|27|35|39|40|52|66|55|71|77|74|80|78|84|86
465,NA,a07_38,吹風機,household,29.611578947368418,27.110344827586207,22.4125,834,24~30,0|0|0|0|0|0|0|0|1|4|2|13|9|10|24|36|48|50|40|42|57|56|59|62|59|70|59|69|64,0|0|0|0|0|0|0|0|1|5|2|16|11|11|26|36|40|47|48|49|59|68|71|75|78|84|82|87|86
467,NA,a07_40,冷氣,household,30.728571428571428,27.308681672025724,23.218702702702704,775,24~30,0|0|0|0|0|0|0|0|1|2|3|11|6|13|23|28|43|43|33|39|58|49|53|60|52|65|59|70|64,0|0|0|0|0|0|0|0|1|2|4|14|7|15|24|28|36|40|40|45|60|60|64|72|68|78|82|89|86
473,NA,a07_46,刀子,household,29.809756097560975,27.410958904109588,22.823654159869495,732,24~30,0|0|0|0|0|0|0|0|0|2|1|6|7|8|18|32|35|36|33|38|56|41|62|57|52|70|51|66|61,0|0|0|0|0|0|0|0|0|2|1|8|9|9|19|32|29|34|40|44|58|50|75|69|68|84|71|84|82
146,d07_24,a07_24,時鐘(鬧鐘),household,29.685545722713865,27.44362292051756,22.507073170731708,849,24~30,0|0|0|0|2|1|3|3|5|7|5|14|16|16|24|34|55|48|40|38|55|49|62|62|56|68|57|69|60,0|0|0|0|3|1|4|3|3|9|6|18|20|18|26|34|46|45|48|44|57|60|75|75|74|82|79|87|81
145,d07_23,a07_23,盤子,household,32.159615384615385,27.598130841121495,24.383665338645418,709,24~30,0|0|0|0|0|0|1|1|0|3|2|5|10|5|16|25|33|36|35|31|57|47|53|56|52|65|54|66|56,0|0|0|0|0|0|1|1|0|4|2|6|12|6|17|25|28|34|42|36|59|57|64|67|68|78|75|84|76
479,NA,a07_52,光碟(CD或DVD),household,31.780132450331124,27.641068447412355,23.125030902348577,755,24~30,0|0|0|0|0|0|0|0|0|3|5|9|7|10|23|28|50|42|40|35|53|47|57|55|54|67|54|62|54,0|0|0|0|0|0|0|0|0|4|6|11|9|11|24|28|42|39|48|41|55|57|69|66|71|81|75|78|73
152,d07_30,a07_30,銅板(零錢),household,32.31125,27.72819216182048,23.88943298969072,674,24~30,0|0|0|0|0|0|1|2|4|5|5|11|9|14|22|21|37|29|32|31|53|40|46|43|52|61|43|57|56,0|0|0|0|0|0|1|2|2|6|6|14|11|16|23|21|31|27|39|36|55|49|55|52|68|73|60|72|76
484,NA,a07_57,水壺,household,32.64780487804878,27.859934853420196,25.436842105263157,641,24~30,0|0|0|0|0|0|0|0|1|1|2|7|1|7|15|22|26|29|28|32|50|48|45|52|50|60|45|63|57,0|0|0|0|0|0|0|0|1|1|2|9|1|8|16|22|22|27|34|37|52|59|54|63|66|72|62|80|77
478,NA,a07_51,拖把,household,32.95427807486631,27.946979038224413,26.43728813559322,573,24~30,0|0|0|0|0|0|0|0|0|0|0|5|3|5|12|23|26|29|24|27|49|37|40|45|36|59|48|55|50,0|0|0|0|0|0|0|0|0|0|0|6|4|6|13|23|22|27|29|31|51|45|48|54|47|71|67|70|68
474,NA,a07_47,叉子,household,32.917788461538464,29.175661375661377,23.840520446096654,644,24~30,0|0|0|0|0|0|0|0|0|2|1|1|5|8|13|24|37|29|28|31|47|39|51|56|44|59|47|66|56,0|0|0|0|0|0|0|0|0|2|1|1|6|9|14|24|31|27|34|36|49|48|61|67|58|71|65|84|76
481,NA,a07_54,水桶,household,32.9515923566879,29.402912621359224,25.782439926062846,569,24~30,0|0|0|0|0|0|0|0|1|1|0|5|2|5|14|19|25|27|26|22|44|36|49|49|37|59|43|57|48,0|0|0|0|0|0|0|0|1|1|0|6|2|6|15|19|21|25|31|26|46|44|59|59|49|71|60|72|65
147,d07_25,a07_25,瓶子,household,32.634525277435266,29.56298449612403,26.472254335260114,604,24~30,0|0|0|0|0|0|1|3|3|2|3|2|3|4|14|21|28|31|23|28|41|34|47|48|47|62|44|58|57,0|0|0|0|0|0|1|3|2|2|4|2|4|5|15|21|24|29|28|33|43|41|57|58|62|75|61|73|77
150,d07_28,a07_28,盒子,household,32.85428859737639,29.57439446366782,26.547272727272727,586,24~30,0|0|0|0|0|0|0|2|0|0|0|2|3|2|16|20|30|28|20|30|43|35|46|49|43|60|45|57|55,0|0|0|0|0|0|0|2|0|0|0|2|4|2|17|20|25|26|24|35|45|43|55|59|57|72|62|72|74
477,NA,a07_50,籃子,household,40,29.61157894736842,27.426666666666666,520,24~30,0|0|0|0|0|0|0|0|0|1|1|3|1|4|12|10|26|18|21|19|39|34|46|45|39|58|47|52|44,0|0|0|0|0|0|0|0|0|1|1|4|1|5|13|10|22|17|25|22|41|41|55|54|51|70|65|66|59
480,NA,a07_53,刷子,household,32.96080229226361,29.77630553390491,27.313160854893137,508,24~30,0|0|0|0|0|0|0|0|0|2|1|4|0|3|10|17|19|22|24|20|43|29|45|40|33|59|42|49|46,0|0|0|0|0|0|0|0|0|2|1|5|0|3|11|17|16|21|29|23|45|35|54|48|43|71|58|62|62
149,d07_27,a07_27,鍋子,household,34.89433962264151,29.843710292249046,25.02441176470588,580,24~30,0|0|0|0|0|0|0|2|1|1|2|6|5|6|13|19|33|32|28|25|42|33|43|43|40|56|45|56|49,0|0|0|0|0|0|0|2|1|1|2|8|6|7|14|19|28|30|34|29|44|40|52|52|53|67|62|71|66
324,d15_11,a17_11,破了/破掉了,descriptive_words,27.34439461883408,24.09083191850594,21.785479452054794,984,24~30,0|0|0|1|1|1|1|2|2|7|6|13|15|20|30|41|59|58|46|57|74|66|71|71|64|79|57|75|67,0|0|0|1|1|1|1|2|1|9|8|16|18|23|32|41|50|54|55|66|77|80|86|86|84|95|79|95|91
645,NA,a17_31,好辣/辣辣的,descriptive_words,27.580840336134454,24.557291666666668,22.10718503937008,961,24~30,0|0|0|0|0|0|0|0|0|4|6|17|16|23|26|49|56|56|53|53|73|57|71|70|57|75|58|73|68,0|0|0|0|0|0|0|0|0|5|8|21|20|26|28|49|47|52|64|62|76|70|86|84|75|90|81|92|92
331,d15_18,a17_18,好香/香香的,descriptive_words,29.12250922509225,24.82616861435726,23.379787234042553,862,24~30,0|0|0|0|0|0|1|2|4|3|1|15|11|16|24|27|41|57|39|46|63|57|61|65|57|78|56|73|65,0|0|0|0|0|0|1|2|2|4|1|19|13|18|26|27|34|53|47|53|66|70|73|78|75|94|78|92|88
342,d15_29,a17_29,不乖,descriptive_words,27.909473684210525,25.043638275499475,21.468488745980707,970,24~30,0|0|0|2|4|2|4|5|6|4|6|13|14|23|32|40|54|53|50|53|68|63|65|67|62|77|62|73|68,0|0|0|3|5|3|5|5|4|5|8|16|17|26|34|40|45|50|60|62|71|77|78|81|82|93|86|92|92
334,d15_21,a17_21,飽了/好飽,descriptive_words,27.926074498567335,25.620866141732282,22.37062634989201,878,24~30,0|0|0|1|0|4|1|4|7|3|5|14|8|12|23|39|41|44|46|40|69|63|63|64|55|77|56|71|68,0|0|0|1|0|5|1|4|4|4|6|18|10|14|24|39|34|41|55|47|72|77|76|77|72|93|78|90|92
333,d15_20,a17_20,餓了/好餓,descriptive_words,28.221621621621622,25.664693593314762,22.02475,925,24~30,0|2|0|2|1|3|3|9|11|4|5|11|13|15|28|38|53|42|46|45|67|58|62|69|61|79|58|74|66,0|3|0|3|1|4|4|9|7|5|6|14|16|17|30|38|45|39|55|52|70|71|75|83|80|95|81|94|89
647,NA,a17_33,大的,descriptive_words,29.4558352402746,25.727658371040725,23.218702702702704,837,24~30,0|0|0|0|0|0|0|0|0|2|5|7|10|14|21|28|43|38|46|47|63|55|61|70|54|76|59|74|64,0|0|0|0|0|0|0|0|0|2|6|9|12|16|22|28|36|36|55|55|66|67|73|84|71|92|82|94|86
648,NA,a17_34,小的,descriptive_words,29.74205298013245,25.874707259953162,23.56781725888325,788,24~30,0|0|0|0|0|0|0|0|0|1|4|5|8|7|16|25|40|31|44|46|60|52|60|67|53|75|57|74|63,0|0|0|0|0|0|0|0|0|1|5|6|10|8|17|25|34|29|53|53|62|63|72|81|70|90|79|94|85
325,d15_12,a17_12,好可愛/可愛的,descriptive_words,29.653352769679298,26.11466666666667,22.65791139240506,893,24~30,0|1|0|3|4|1|6|9|11|3|4|13|14|19|24|32|50|52|41|47|63|52|61|63|62|74|48|71|65,0|1|0|4|5|1|8|9|7|4|5|16|17|22|26|32|42|49|49|55|66|63|73|76|82|89|67|90|88
338,d15_25,a17_25,睡著了,descriptive_words,27.61213063763608,26.341269841269842,22.70424076607387,834,24~30,0|0|0|1|2|1|2|2|3|2|2|5|6|11|23|32|43|36|37|52|73|55|62|63|56|74|56|72|63,0|0|0|1|3|1|3|2|2|2|2|6|7|13|24|32|36|34|45|60|76|67|75|76|74|89|78|91|85
683,NA,a17_69,快一點,descriptive_words,29.533138686131387,26.573921971252567,22.80816326530612,800,24~30,0|0|0|0|0|0|0|0|0|0|0|9|8|11|23|31|39|44|35|48|60|53|62|59|55|72|56|67|68,0|0|0|0|0|0|0|0|0|0|0|11|10|13|24|31|33|41|42|56|62|65|75|71|72|87|78|85|92
330,d15_17,a17_17,好冷/冷冷的,descriptive_words,30.025,26.655124653739612,22.158515283842796,847,24~30,0|0|0|1|0|0|1|2|3|2|4|10|10|12|26|42|44|53|36|46|63|51|58|62|57|75|55|70|64,0|0|0|1|0|0|1|2|2|2|5|12|12|14|28|42|37|50|43|53|66|62|70|75|75|90|76|89|86
328,d15_15,a17_15,好高/高高的,descriptive_words,32.1073275862069,26.655124653739612,23.949575551782683,734,24~30,0|0|0|1|0|0|0|5|2|4|2|7|7|12|20|25|36|32|36|46|50|46|55|56|52|69|49|64|58,0|0|0|1|0|0|0|5|1|5|2|9|9|14|21|25|30|30|43|53|52|56|66|67|68|83|68|81|78
644,NA,a17_30,好重/重重的,descriptive_words,29.700959692898273,26.740219092331767,24.460348837209303,759,24~30,0|0|0|0|0|0|0|0|0|2|2|5|9|9|19|24|32|36|36|45|57|53|60|62|51|75|55|64|63,0|0|0|0|0|0|0|0|0|2|2|6|11|10|20|24|27|34|43|52|59|65|72|75|67|90|76|81|85
335,d15_22,a17_22,小心,descriptive_words,29.797662337662338,27.21818181818182,23.203170731707317,778,24~30,0|1|0|0|3|0|1|1|5|2|7|8|9|16|21|29|39|35|28|42|52|50|60|54|60|75|52|69|59,0|1|0|0|4|0|1|1|3|2|9|10|11|18|22|29|33|33|34|49|54|61|72|65|79|90|72|87|80
337,d15_24,a17_24,甜甜的,descriptive_words,30.585714285714285,27.21818181818182,24.08359375,749,24~30,0|0|0|1|0|0|0|1|3|1|3|4|8|12|18|26|35|39|30|40|60|50|54|61|51|70|51|70|61,0|0|0|1|0|0|0|1|2|1|4|5|10|14|19|26|29|36|36|47|62|61|65|73|67|84|71|89|82
646,NA,a17_32,紅紅的/紅色的,descriptive_words,29.858620689655172,27.295081967213115,23.861015118790498,741,24~30,0|0|0|0|0|0|0|0|1|1|1|4|8|7|16|23|37|41|33|40|56|40|61|59|58|71|55|68|61,0|0|0|0|0|0|0|0|1|1|1|5|10|8|17|23|31|38|40|47|58|49|73|71|76|86|76|86|82
329,d15_16,a17_16,口渴了/好渴,descriptive_words,30.516666666666666,27.448074679113187,24.534278002699054,755,24~30,0|0|0|3|0|1|4|4|7|4|4|7|8|8|14|26|32|35|31|35|59|45|55|61|50|73|54|70|65,0|0|0|4|0|1|5|4|4|5|5|9|10|9|15|26|27|33|37|41|61|55|66|73|66|88|75|89|88
652,NA,a17_38,生病了,descriptive_words,30.619999999999997,27.5893587994543,25.006939799331104,712,24~30,0|0|0|0|0|0|0|0|1|1|0|3|6|4|19|23|34|32|36|34|55|44|55|60|53|72|48|71|61,0|0|0|0|0|0|0|0|1|1|0|4|7|5|20|23|29|30|43|40|57|54|66|72|70|87|67|90|82
649,NA,a17_35,圓的/圓形的,descriptive_words,32.18175182481752,27.796208530805686,24.824426229508198,679,24~30,0|0|0|0|0|0|0|0|1|1|2|8|8|6|13|19|31|33|28|36|50|41|52|56|52|64|57|65|56,0|0|0|0|0|0|0|0|1|1|2|10|10|7|14|19|26|31|34|42|52|50|63|67|68|77|79|82|76
650,NA,a17_36,生氣的,descriptive_words,30.9,27.859934853420196,25.342094594594595,652,24~30,0|0|0|0|0|0|0|0|1|0|0|4|7|7|18|18|26|26|34|32|50|41|50|59|52|65|48|63|51,0|0|0|0|0|0|0|0|1|0|0|5|9|8|19|18|22|24|41|37|52|50|60|71|68|78|67|80|69
336,d15_23,a17_23,壞的,descriptive_words,32.69308692676249,27.91778202676864,25.28892405063291,631,24~30,0|0|0|0|1|0|0|2|2|2|1|5|8|12|12|23|32|31|27|33|49|36|48|49|41|64|45|54|54,0|0|0|0|1|0|0|2|1|2|1|6|10|14|13|23|27|29|33|38|51|44|58|59|54|77|62|68|73
660,NA,a17_46,大聲,descriptive_words,31.783164005805514,28.23699421965318,25.6280163599182,662,24~30,0|0|0|0|0|0|0|0|2|2|3|3|4|4|14|17|29|21|30|33|44|52|56|51|55|71|51|67|53,0|0|0|0|0|0|0|0|1|2|4|4|5|5|15|17|24|20|36|38|46|63|67|61|72|86|71|85|72
662,NA,a17_48,黑色的/黑黑的,descriptive_words,32.023953823953825,29.069747899159665,23.63587786259542,692,24~30,0|0|0|0|0|0|0|0|0|0|2|4|8|9|21|22|41|39|28|34|44|40|55|57|53|67|52|62|54,0|0|0|0|0|0|0|0|0|0|2|5|10|10|22|22|34|36|34|40|46|49|66|69|70|81|72|78|73
666,NA,a17_52,醒了/醒著,descriptive_words,32.67629629629629,29.1189111747851,26.972786885245903,542,24~30,0|0|0|0|0|0|0|0|2|0|0|1|2|3|15|10|22|21|18|26|38|40|49|45|40|65|45|53|47,0|0|0|0|0|0|0|0|1|0|0|1|2|3|16|10|18|20|22|30|40|49|59|54|53|78|62|67|64
654,NA,a17_40,一樣的,descriptive_words,32.92524590163934,29.1189111747851,25.694848206071757,592,24~30,0|0|0|0|0|0|0|0|1|1|0|1|3|7|13|17|26|23|28|33|42|40|49|53|43|59|47|53|53,0|0|0|0|0|0|0|0|1|1|0|1|4|8|14|17|22|21|34|38|44|49|59|64|57|71|65|67|72
658,NA,a17_44,好累/累了,descriptive_words,32.013551020408165,29.155430711610485,25.60417661097852,622,24~30,0|0|0|0|0|0|0|0|1|0|1|1|6|5|8|14|28|26|28|27|47|40|47|54|53|74|48|62|52,0|0|0|0|0|0|0|0|1|0|1|1|7|6|9|14|24|24|34|31|49|49|57|65|70|89|67|78|70
684,NA,a17_70,太多了,descriptive_words,31.85374449339207,29.224324324324325,25.656460454189506,621,24~30,0|0|0|0|0|0|0|0|1|0|1|2|3|2|11|13|21|22|29|29|38|38|52|53|54|67|53|69|63,0|0|0|0|0|0|0|0|1|0|1|2|4|2|12|13|18|21|35|34|40|46|63|64|71|81|74|87|85
668,NA,a17_54,黏黏的,descriptive_words,32.89085411942555,29.263213530655392,25.49106728538283,589,24~30,0|0|0|0|0|0|0|0|1|1|2|4|3|7|9|18|28|27|29|24|39|38|50|45|39|60|49|59|57,0|0|0|0|0|0|0|0|1|1|2|5|4|8|10|18|24|25|35|28|41|46|60|54|51|72|68|75|77
